t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
5.303,6.3,0.05504950495,2.070154069,-3.14,8.73,11.87,-0.03,1.36,2.070885877,1.709979521,7.191654162,16,1.341485,0.09108910891,1.758605377,-4.59,8.33,12.92,0.11,1.67,1.760962833,0.8247434313,7.379665588,15,1.220875,0.5289108911,3.515368212,-15.49,16.69,32.18,-0.03,1.03,3.554934654,1.180112969,14.78951451,17,1.64008,-0.01643564356,0.09042894654,-0.27,0.25,0.52,-0.01,0.14,0.091910417,-0.1295565082,2.73739414,10,0.074345,0.03158415842,0.09776444385,-0.15,0.22,0.37,0.04,0.14,0.102739698,-0.3225820559,2.229750461,6,0.08299,-0.2072277228,0.3527154038,-0.86,0.85,1.71,-0.23,0.4,0.4090861586,0.3488666849,3.356501735,10,0.318335,-0.6225742574,0.01113850385,-0.64,-0.61,0.03,-0.62,0.02,0.6226738892,-0.4263379655,1.829756472,0,0.620715,-0.3026732673,0.0156629783,-0.36,-0.29,0.07,-0.3,0.02,0.3030782665,-1.732421775,5.713758741,0,0.301485,-0.6621782178,0.01215444835,-0.68,-0.63,0.05,-0.67,0.01,0.6622897574,0.8852632303,3.099356685,0,0.660475,0.2858415842,0.0138068233,0.25,0.3,0.05,0.29,0.02,0.286174841,-0.9199344624,3.259847561,0,0.28511,3.379207921,3.679547885,0,9,9,0,7.5,4.995810126,0.2412411278,1.146525244,0,3.34665,-13.51633663,38.7806944,-91.4,41.4,132.8,-10.6,72.575,41.06864514,-0.3786886948,1.900386593,7,34.23025,16.11138614,38.17439035,-48.7,84.5,133.2,27.3,72.325,41.43501951,0.09722191975,1.619005781,3,36.45895,423.2183168,319.4503635,-77.7,987.6,1065.3,475.75,527.9,530.2473748,-0.3835482422,1.885795259,1,456.2759,3.422277228,3.532290756,-3.6,10.4,14,4.25,6,4.918237429,0.2240525873,1.821435599,7,3.75255,-14.58910891,13.7462499,-39.7,4.3,44,-15.25,27.775,20.04498653,-0.1837513932,1.704444707,1,15.70345,4.175742574,3.2897464,-0.4,10.5,10.9,4.25,6.7,5.3159437,-0.02091020594,1.673532186,4,4.26335,"Stair-descent"
5.405,6.398,0.06623115578,2.084189434,-3.14,8.73,11.87,-0.04,1.415,2.085241511,1.68563289,7.068828033,17,1.33945,0.09085427136,1.76271398,-4.59,8.33,12.92,0.05,1.64,1.765053845,0.8339219746,7.41907415,15,1.184575,0.439798995,3.533473665,-15.49,16.69,32.18,-0.06,0.6,3.560738589,1.253052556,14.82902346,19,1.55369,-0.002060301508,0.07993889866,-0.27,0.25,0.52,0,0.085,0.0799654448,-0.3051828688,3.875508723,12,0.06097,0.0340201005,0.09653764646,-0.16,0.22,0.38,0.05,0.14,0.102356653,-0.354818898,2.328670307,6,0.08279,-0.1261809045,0.2868079172,-0.63,0.85,1.48,-0.12,0.36,0.3133375209,0.8240715829,4.222895542,10,0.241645,-0.6201005025,0.009562802187,-0.64,-0.61,0.03,-0.62,0.01,0.6201742339,-0.7384793518,2.648331246,0,0.61583,-0.2973366834,0.008232928801,-0.32,-0.29,0.03,-0.3,0.01,0.297450642,-0.8512555137,2.879912768,0,0.29535,-0.665678392,0.008531177549,-0.68,-0.64,0.04,-0.67,0.01,0.6657330565,0.7944557415,3.520208346,0,0.66109,0.2903517588,0.009790616183,0.27,0.3,0.03,0.29,0.02,0.2905167809,-0.5201253772,2.030367943,0,0.288235,2.643718593,3.566334526,0,9,9,0,7.05,4.439368193,0.6803702743,1.550509389,0,2.6157,-17.45276382,36.74248674,-91.4,41.4,132.8,-11.4,57.8,40.67688897,-0.2564380276,2.078815324,7,32.735,21.15628141,35.40393114,-48.7,84.5,133.2,28.3,57.9,41.24350352,-0.1080689061,1.919793174,3,35.68245,468.5859296,274.2225592,-76.5,987.6,1064.1,479.9,358.05,542.9279744,-0.461955913,2.470990653,1,480.63435,3.891457286,3.340895885,-3.6,10.4,14,4.5,5.5,5.128842474,-0.0246920163,2.071006716,5,4.16705,-16.42663317,12.65130117,-39.7,4.3,44,-15.9,21.1,20.73378158,-0.02684682771,1.981335487,1,17.0574,4.732160804,2.939006576,-0.4,10.5,10.9,5,4.45,5.570557021,-0.2387698871,2.092410601,3,4.73445,"Stair-descent"
5.506,6.499,0.07995073892,2.077361793,-3.14,8.73,11.87,-0.07,1.42,2.078899742,1.656859475,6.984000872,16,1.380945,0.01822660099,1.726529252,-4.59,8.33,12.92,0.02,1.435,1.726625457,0.9818749582,8.048378681,16,1.11215,0.4228571429,3.493659946,-15.49,16.69,32.18,-0.05,0.55,3.519157283,1.28526853,15.23544871,19,1.51777,0.00763546798,0.06880632577,-0.27,0.25,0.52,0,0.07,0.06922868508,-0.2940070683,5.794726229,14,0.048935,0.019408867,0.1037505787,-0.16,0.22,0.38,0.02,0.17,0.1055503989,-0.2028899297,1.967877439,5,0.08667,-0.08684729064,0.265558082,-0.61,0.85,1.46,-0.05,0.32,0.2793985447,0.7833183364,4.734868913,12,0.199915,-0.6184236453,0.007326168261,-0.64,-0.61,0.03,-0.62,0.01,0.6184670386,-0.6304091958,3.238050556,0,0.61381,-0.2951231527,0.006758290359,-0.31,-0.28,0.03,-0.29,0.01,0.2952005247,-0.7691866857,2.720931176,0,0.292975,-0.6671428571,0.006562641373,-0.68,-0.65,0.03,-0.67,0.01,0.6671751345,0.3542674115,3.202710496,0,0.662875,0.2928078818,0.008392909096,0.27,0.3,0.03,0.3,0.01,0.2929281423,-0.6661528017,2.024161487,0,0.290965,1.93546798,3.190259676,0,9,9,0,4.25,3.731459916,1.153821516,2.457222705,0,1.8167,-19.26551724,34.49399881,-91.4,41.4,132.8,-11.3,49.1,39.50944328,-0.3161702268,2.295767534,8,30.685,22.29852217,33.54760676,-48.7,84.5,133.2,27.4,51.85,40.28232875,-0.06371418075,2.072324031,4,34.0106,482.044335,243.4842611,-76.5,987.6,1064.1,473.7,355.75,540.0475223,-0.1339622204,2.215205139,1,491.25545,4.118226601,3.098070718,-3.6,10.4,14,4.5,4.45,5.153429199,-0.04721584751,2.435907483,5,4.4082,-16.84581281,11.93372172,-39.7,4.3,44,-15.9,17.8,20.64449377,-0.1169094838,2.105626019,1,17.6005,4.9408867,2.62259098,-0.3,10.5,10.8,4.8,4,5.593777331,-0.08003586066,2.23056312,3,5.0009,"Stair-descent"
5.613,6.591,0.0972361809,1.889781541,-3.14,6.84,9.98,-0.03,1.89,1.892281466,1.256258116,5.797237031,10,1.242775,0.1948241206,1.615985112,-2.81,8.33,11.14,0.02,1.295,1.627686801,1.398619833,8.712426334,12,1.02098,0.1473366834,1.218217019,-2.62,5.56,8.18,-0.02,0.635,1.227094456,2.281744024,10.61384265,16,0.635335,0.01698492462,0.05480852714,-0.1,0.15,0.25,0,0.07,0.0573799818,0.280570048,2.697283182,14,0.0414,0.001658291457,0.1034857979,-0.16,0.19,0.35,0.01,0.2,0.1034990836,-0.07475207413,1.637486383,3,0.08805,-0.1124623116,0.2884919503,-0.69,0.85,1.54,-0.06,0.345,0.3096374927,0.5588801125,4.205859837,8,0.219475,-0.6170351759,0.005468389641,-0.63,-0.61,0.02,-0.62,0.01,0.6170594068,0.02719573943,2.418018448,0,0.603285,-0.2925628141,0.0083253457,-0.31,-0.27,0.04,-0.29,0.01,0.2926812457,0.1950349821,4.003568275,0,0.286135,-0.6679396985,0.00569548723,-0.68,-0.66,0.02,-0.67,0.01,0.6679639806,-0.01740285314,2.709062001,0,0.65345,0.296080402,0.00878060722,0.28,0.32,0.04,0.3,0.01,0.2962105729,0.002933093834,3.470209764,0,0.289695,1.445226131,2.58903075,0,7.6,7.6,0,1.6,2.965090014,1.478461502,3.47519433,0,1.305,-22.56683417,31.0567596,-91.4,34,125.4,-11.4,48.1,38.38989869,-0.60933736,2.328365646,8,27.8472,24.35376884,31.39923779,-27.4,84.5,111.9,28.3,50.8,39.73686187,0.07776974676,1.963257203,4,32.5769,478.3356784,255.6333364,-23.3,987.6,1010.9,479.9,358.05,542.3591282,-0.2530057213,2.194164581,1,473.7159,4.368844221,2.799844606,-0.2,10.4,10.6,4.5,4.25,5.189020105,0.2400523979,2.265007232,2,4.3656,-17.63567839,11.12114575,-39.7,0.1,39.8,-15.9,16.95,20.84938932,-0.28802233,2.043059853,1,17.61795,5.038190955,2.552454478,0.2,10.5,10.3,5,3.95,5.647866142,-0.04922098997,2.216359612,0,4.9828,"Stair-descent"
5.704,6.7,0.1569849246,1.769774978,-3.14,6.84,9.98,0.08,1.77,1.776723878,1.196631474,6.425588182,9,1.217395,0.2829648241,1.543385548,-2.81,8.33,11.14,0.11,1.39,1.569110589,1.415928741,9.769294015,11,1.035015,0.113718593,1.036562371,-2.62,5.56,8.18,0,0.465,1.042781601,2.602316245,15.06451079,15,0.56012,0.03145728643,0.08155145698,-0.1,0.28,0.38,0.01,0.08,0.08740824335,1.351322967,4.888084539,13,0.057955,-0.0216080402,0.1034015791,-0.16,0.19,0.35,-0.02,0.18,0.1056351929,0.3093871455,1.730831072,3,0.092395,-0.1588442211,0.3686266388,-1.07,0.85,1.92,-0.06,0.35,0.401393928,-0.4127653635,3.903735763,8,0.27538,-0.6154773869,0.005365836581,-0.62,-0.6,0.02,-0.62,0.01,0.6155007766,0.5806733403,2.12536695,0,0.61294,-0.2883919598,0.01436869628,-0.31,-0.24,0.07,-0.29,0.01,0.2887496873,1.424544768,5.322972415,0,0.28705,-0.6687939698,0.005165868252,-0.68,-0.66,0.02,-0.67,0,0.6688139205,0.1617306908,3.47046982,0,0.666225,0.3013065327,0.01657331837,0.28,0.36,0.08,0.3,0.01,0.3017619948,1.71244657,6.199107435,0,0.300155,1.953266332,3.990866064,0,17.8,17.8,0,1.6,4.443226452,2.263179082,7.404545475,0,1.9306,-19.28140704,31.65781407,-91.4,34,125.4,-10.6,46.1,37.06736906,-0.7588361149,2.459950508,7,26.60615,23.07085427,33.09191638,-35.7,84.5,120.2,28.3,52.25,40.34029309,-0.02016871676,1.949251084,4,34.2781,432.2351759,299.7751735,-52.6,987.6,1040.2,456.8,516.7,526.0155909,-0.2170986173,1.800465483,1,439.4513,4.30201005,2.903108017,-1.2,10.4,11.6,4.5,4.25,5.189925494,0.1212808439,2.306927759,1,4.3717,-17.07688442,11.7168679,-39.7,-0.1,39.6,-15.9,20.3,20.71002112,-0.2155143057,1.964124537,0,17.03525,4.655276382,2.987050746,-1.1,10.5,11.6,5,4.5,5.531190681,-0.1977974874,2.020349774,1,4.6936,"Stair-descent"
5.803,6.797,0.48935,1.553956266,-2.68,6.84,9.52,0.34,1.4475,1.629184919,1.516565377,7.310431506,10,1.07964,0.65785,1.443502642,-1.91,8.33,10.24,0.36,1.4225,1.586337448,2.152705276,10.60948583,12,1.002565,0.0736,1.201107422,-5.13,5.56,10.69,0.03,0.435,1.203360295,0.6137843987,13.19179002,18,0.61186,0.02865,0.09091577146,-0.15,0.28,0.43,0,0.09,0.09532313465,0.9550128118,3.870457912,13,0.065615,-0.0318,0.1009047075,-0.16,0.19,0.35,-0.035,0.165,0.1057969754,0.4893356487,1.932426665,4,0.090435,-0.1822,0.4177501167,-1.09,1.11,2.2,-0.06,0.3625,0.4557543198,-0.1183040906,3.837876604,8,0.301835,-0.61355,0.006700559678,-0.62,-0.6,0.02,-0.61,0.01,0.6135865872,0.5580978432,2.272262335,0,0.60981,-0.2823,0.02080168262,-0.31,-0.23,0.08,-0.29,0.01,0.2830653635,1.194061911,3.386696915,0,0.28056,-0.66925,0.004789311015,-0.68,-0.66,0.02,-0.67,0,0.6692671365,0.2090827667,4.187877258,0,0.665385,0.30885,0.02500354975,0.28,0.37,0.09,0.3,0.01,0.3098604525,1.320613907,3.577480101,0,0.306815,3.671,6.731764925,0,20.2,20.2,0,3.775,7.667652835,1.622102166,4.004607247,0,3.54445,-12.1135,30.53950012,-91.4,34,125.4,-7.9,29.975,32.85419227,-1.085014341,3.411047145,6,23.2229,19.303,36.33893905,-39.9,84.5,124.4,27.45,68.025,41.14759167,0.003521439692,1.711282849,1,36.07885,359.1855,324.7701114,-79.5,987.6,1067.1,346.85,661.7,484.2415189,0.0909779289,1.63351972,1,381.1769,4.0205,3.189001372,-1.6,10.4,12,4.5,5.3,5.131681011,0.03381327945,2.076464629,4,4.1918,-15.1215,13.03958541,-39.7,5.4,45.1,-15.75,24.15,19.96723691,-0.2577437122,1.800644562,1,15.5371,4.1715,3.343432032,-1.4,10.5,11.9,4.55,6.65,5.346021885,-0.07760646464,1.694119566,1,4.30165,"Stair-descent"
5.905,6.9,0.2797487437,1.053892253,-2.34,4.06,6.4,0.2,1.43,1.090389032,0.3906270129,3.879833054,10,0.85889,0.5325628141,1.009406495,-1.43,4.83,6.26,0.34,1.315,1.141282009,1.403900092,6.445167359,11,0.811995,0.04623115578,0.8443399294,-5.13,1.54,6.67,0.06,0.475,0.8456046571,-3.16311235,19.91839721,17,0.47585,0.01909547739,0.0978779156,-0.18,0.28,0.46,0,0.1,0.0997232351,0.7942599389,3.661751036,13,0.06949,-0.03331658291,0.09969327471,-0.16,0.23,0.39,-0.04,0.165,0.1051130045,0.5201382696,2.085972392,4,0.09048,-0.05819095477,0.5736594544,-1.09,1.23,2.32,-0.05,0.4,0.5766032924,0.5274005635,3.249152178,6,0.39676,-0.6131658291,0.006614103873,-0.62,-0.6,0.02,-0.61,0.01,0.6132015007,0.4514611038,2.246864731,0,0.610075,-0.2787437186,0.01984689255,-0.3,-0.23,0.07,-0.29,0.02,0.2794493868,1.121785609,3.009360821,0,0.277375,-0.6689447236,0.005051688588,-0.68,-0.66,0.02,-0.67,0,0.6689637978,0.1827682967,3.673112328,0,0.66567,0.3133165829,0.02439324555,0.28,0.37,0.09,0.3,0.03,0.3142647157,1.091451062,2.974783284,0,0.311555,5.592462312,7.991754134,0,20.2,20.2,0,12.75,9.754166743,0.9515997363,2.101082783,0,5.4946,-8.840703518,32.50468233,-91.4,36.5,127.9,-2.9,29.25,33.68549261,-1.034721744,3.26110023,5,24.49205,12.7758794,37.9598508,-39.9,84.5,124.4,9.3,69.6,40.05213311,0.3430887365,1.684134286,1,34.783,275.8241206,316.5193316,-80.7,816.3,897,262.1,581.3,419.8373885,0.3788989399,1.681705685,1,314.53705,3.47638191,3.389089051,-1.6,10.4,12,3.7,6,4.855013468,0.3194796548,1.912530333,9,3.67615,-12.89698492,13.29466931,-37.9,5.4,43.3,-12,23.6,18.52243106,-0.4389307434,1.791350222,1,13.597,3.398994975,3.370385212,-1.4,10.5,11.9,3.7,6.3,4.786717384,0.3049645979,1.768762611,1,3.57545,"Stair-descent"
6.004,6.995,0.11105,1.054903028,-1.87,4.06,5.93,0.01,1.64,1.060732059,0.700679788,3.985737012,9,0.84038,0.36595,1.070628833,-1.88,4.83,6.71,0.1,1.2125,1.131443989,1.285122209,6.234685247,10,0.80267,-0.04885,0.8904960289,-5.13,1.54,6.67,0.035,0.4875,0.8918349062,-2.66584869,15.25602378,16,0.51133,0.0198,0.09618710932,-0.18,0.28,0.46,0,0.09,0.09820386958,0.830986803,3.851539131,13,0.06693,-0.00035,0.1468243083,-0.16,0.36,0.52,-0.03,0.2025,0.1468247254,0.9649252471,3.01061953,2,0.119075,0.03995,0.63433863,-1.09,1.23,2.32,-0.04,0.9,0.6355953902,0.2415631156,2.345858086,5,0.46443,-0.61325,0.006628536792,-0.62,-0.6,0.02,-0.61,0.01,0.6132858224,0.4728681451,2.250313127,0,0.607705,-0.2795,0.02087462575,-0.32,-0.23,0.09,-0.29,0.02,0.280278433,0.8406058341,3.02432943,0,0.27678,-0.6678,0.006013318551,-0.68,-0.65,0.03,-0.67,0.01,0.6678270734,0.2791370204,3.282763676,0,0.661955,0.31385,0.02393068114,0.28,0.37,0.09,0.3,0.03,0.3147610205,1.123969341,3.044842839,0,0.311035,7.293,8.448458498,0,20.2,20.2,0.9,17.425,11.16083778,0.4831905083,1.391828806,0,7.1389,-4.7385,34.05120509,-91.4,36.5,127.9,5.45,32.3,34.37932446,-1.108959085,3.293451727,1,25.7389,5.765,37.92064181,-39.9,84.5,124.4,-18.05,63.375,38.35635932,0.7270433536,2.076923877,1,32.7532,197.6275,292.695672,-80.7,816.3,897,63.55,448,353.1676445,0.7587076395,2.273566134,1,248.37575,2.9235,3.455444653,-1.6,10.4,12,1.25,5.925,4.526251208,0.6550784785,2.120774513,12,3.12535,-10.17,12.89943022,-37.9,5.4,43.3,-2.8,18.05,16.42632643,-0.8450677038,2.386051287,1,10.94025,2.8365,3.400561387,-1.4,10.5,11.9,1.05,5.425,4.428267155,0.6153276152,1.981576485,3,3.02315,"Stair-descent"
6.1,7.095,0.02625,1.096870748,-1.87,4.06,5.93,-0.08,1.78,1.097184807,0.7401146618,3.742933119,8,0.8934,0.1771,1.304735065,-2.24,4.83,7.07,0.1,1.3975,1.316699662,0.439171189,4.347076514,6,0.989745,-0.2637,1.097350587,-5.13,1.54,6.67,0.01,0.695,1.128590271,-1.584653162,6.634891648,14,0.713735,0.0058,0.1048969018,-0.18,0.28,0.46,-0.01,0.1,0.1050571273,0.7763924444,3.41696939,11,0.075735,0.01795,0.1650099921,-0.16,0.36,0.52,-0.03,0.2525,0.1659834329,0.7347075179,2.174175254,2,0.138105,0.1363,0.6478420409,-1.09,1.23,2.32,0.02,0.8625,0.662024924,-0.1135050632,2.175763059,5,0.50176,-0.615,0.007874007874,-0.63,-0.6,0.03,-0.62,0.01,0.6150504044,0.2150808602,2.568938606,0,0.61186,-0.28365,0.02646086733,-0.34,-0.23,0.11,-0.29,0.02,0.2848815543,3.080588529e-05,2.932822973,0,0.28208,-0.66575,0.007901740315,-0.68,-0.65,0.03,-0.67,0.01,0.665796891,0.4908258465,2.729405081,0,0.66256,0.31065,0.02810831727,0.25,0.37,0.12,0.3,0.03,0.31191906,0.4266111902,2.968516054,0,0.309055,8.7735,8.343539282,0,20.2,20.2,7.5,17.425,12.10739237,0.1075916773,1.211613861,0,8.62855,5.6585,25.94735878,-85,36.5,121.5,10.9,37.2,26.55718453,-1.395018701,5.0733598,1,21.518,-3.972,30.82605255,-39.9,82.7,122.6,-21.45,48.5,31.08089928,1.088400387,2.892214062,1,27.86065,112.0115,225.417667,-80.7,703.2,783.9,-28.65,408.025,251.7135291,0.899367128,2.45029862,1,180.11795,2.0355,2.821983301,-1.6,9.9,11.5,0.6,4.6,3.479489905,0.9341889549,2.676421237,12,2.2615,-6.4885,9.856227359,-34.5,5.4,39.9,-1.7,16.6,11.80024788,-1.087009878,3.000005889,1,7.5353,1.994,2.907793665,-1.4,9.6,11,0.3,4.325,3.525804873,0.9651528331,2.604667215,13,2.2198,"Stair-descent"
6.212,7.195,0.101758794,1.062062288,-1.87,4.06,5.93,0.01,1.51,1.066926031,0.6717770415,3.992150817,9,0.82375,0.08422110553,1.383898532,-2.24,4.83,7.07,0.03,1.755,1.386458922,0.4125234283,3.753391302,5,1.081695,-0.4142211055,1.180965141,-5.13,1.54,6.67,-0.02,1.74,1.251502213,-1.086558495,4.567941357,11,0.86873,0.001055276382,0.1062914924,-0.18,0.28,0.46,-0.01,0.115,0.1062967308,0.8554406387,3.416189206,9,0.077385,0.009547738693,0.1696324625,-0.19,0.36,0.55,-0.09,0.26,0.1699009466,0.7783609897,2.150106893,3,0.144585,0.1362311558,0.652529186,-1.09,1.23,2.32,0.01,0.945,0.6665982796,-0.1145137834,2.127366535,5,0.511945,-0.6169346734,0.008805591746,-0.63,-0.6,0.03,-0.62,0.01,0.6169975119,0.3339398551,2.445766047,0,0.60654,-0.2883919598,0.03131020248,-0.34,-0.23,0.11,-0.29,0.035,0.2900866272,-0.0978924371,2.307675678,0,0.2836,-0.6630653266,0.007966686528,-0.67,-0.65,0.02,-0.67,0.01,0.6631131845,0.6050291966,1.829843156,0,0.65174,0.3059296482,0.03334026005,0.25,0.37,0.12,0.3,0.035,0.3077409992,0.1130231824,2.495076384,0,0.300455,10.00703518,7.8744004,0,20.2,20.2,12.4,17.45,12.73369289,-0.1962976247,1.35980383,0,9.87775,13.93517588,16.54519223,-21.5,36.5,58,16.4,26.25,21.63174779,-0.4429956293,1.824072833,1,18.8656,-12.15175879,22.30599407,-39.9,48.6,88.5,-22.3,21.3,25.40123251,1.351721459,3.439943722,1,23.5388,49.28291457,170.8059774,-80.7,446.6,527.3,-51.1,243.65,177.7736977,1.081985423,2.490915028,1,125.06315,1.295979899,2.110772542,-1.6,6.2,7.8,0.2,2.9,2.476877999,1.088151346,2.747565297,12,1.4393,-3.674874372,6.974999999,-21.3,5.4,26.7,0,6.75,7.883864955,-1.180443484,2.812553919,1,4.58415,1.466834171,2.665809111,-1.4,8.8,10.2,0,3.25,3.042719294,1.363174559,3.530764674,21,1.63275,"Stair-descent"
6.3,7.295,0.0788,1.059907807,-1.87,4.06,5.93,-0.025,1.445,1.062833007,0.7348184346,4.066164324,10,0.81507,-0.06545,1.393455703,-2.24,4.83,7.07,-0.13,1.87,1.394991935,0.6867887108,3.877547877,5,1.108335,-0.54785,1.186023135,-5.13,1.54,6.67,-0.11,1.7375,1.306441924,-0.7706058431,4.06466255,10,0.977855,-0.00785,0.1066436941,-0.18,0.28,0.46,-0.02,0.11,0.1069322215,1.036520996,3.675364836,8,0.079915,-0.0102,0.1846021668,-0.26,0.36,0.62,-0.11,0.27,0.1848837473,0.6755265945,2.092973684,2,0.16289,0.09655,0.6673167145,-1.09,1.23,2.32,-0.04,1.1075,0.6742651556,0.03193544702,1.951724361,4,0.54278,-0.61955,0.01016353777,-0.64,-0.6,0.04,-0.62,0.02,0.6196333593,0.2242731852,2.774094971,0,0.61637,-0.29205,0.03321592239,-0.34,-0.23,0.11,-0.29,0.05,0.2939328155,0.104480316,1.954142195,0,0.29061,-0.661,0.008485281374,-0.67,-0.65,0.02,-0.66,0.02,0.6610544607,0.1915080866,1.414930556,0,0.65778,0.30175,0.03611699738,0.25,0.37,0.12,0.3,0.06,0.3039037677,0.2212018772,2.105966343,0,0.30007,11.286,7.126324719,0,20.2,20.2,12.7,13.5,13.34759529,-0.5253861307,1.813064827,0,11.143,18.0315,14.37683407,-13,36.5,49.5,24.95,21.35,23.0614039,-0.7759645711,2.354533029,1,20.6519,-18.4275,14.79510709,-39.9,27.5,67.4,-23.45,6.55,23.6319265,1.841235029,5.345111411,1,22.6906,3.097,130.1220561,-80.7,347.9,428.6,-67.4,71.925,130.1589063,1.683327656,4.321010886,1,98.3309,0.7225,1.511900708,-1.6,4.8,6.4,0.1,0.8,1.675664047,1.492304902,4.024614175,12,0.94245,-1.763,5.202723421,-15.9,5.4,21.3,0.7,3.225,5.493314118,-1.824202281,5.081331676,1,3.1562,0.698,1.731703208,-1.4,5.5,6.9,-0.1,0.725,1.867083287,1.709801778,4.492910738,27,0.9787,"Stair-descent"
